"Plot Title: Field"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20042963, SEN S/N: 20042963)","RH, % (LGR S/N: 20042963, SEN S/N: 20042963)","Host Connected (LGR S/N: 20042963)","Stopped (LGR S/N: 20042963)","End Of File (LGR S/N: 20042963)"
7095,06/10/18 06:17:13 AM,24.948,63.443,,,
7096,06/10/18 06:22:13 AM,24.900,63.313,,,
7097,06/10/18 06:27:13 AM,25.264,62.334,,,
7098,06/10/18 06:32:13 AM,25.725,61.026,,,
7099,06/10/18 06:37:13 AM,26.139,60.073,,,
7100,06/10/18 06:42:13 AM,26.603,59.060,,,
7101,06/10/18 06:47:13 AM,27.069,57.759,,,
7102,06/10/18 06:52:13 AM,27.536,56.983,,,
7103,06/10/18 06:57:13 AM,28.054,55.294,,,
7104,06/10/18 07:02:13 AM,28.475,54.309,,,
7105,06/10/18 07:07:13 AM,29.121,52.646,,,
7106,06/10/18 07:12:13 AM,29.747,51.320,,,
7107,06/10/18 07:17:13 AM,30.300,50.490,,,
7108,06/10/18 07:22:13 AM,30.932,48.854,,,
7109,06/10/18 07:27:13 AM,31.619,47.995,,,
7110,06/10/18 07:32:13 AM,32.183,46.327,,,
7111,06/10/18 07:37:13 AM,33.061,44.682,,,
7112,06/10/18 07:42:13 AM,33.922,43.185,,,
7113,06/10/18 07:47:13 AM,34.211,43.017,,,
7114,06/10/18 07:52:13 AM,34.027,43.196,,,
7115,06/10/18 07:57:13 AM,33.896,43.881,,,
7116,06/10/18 08:02:13 AM,34.448,42.241,,,
7117,06/10/18 08:07:13 AM,34.898,41.720,,,
7118,06/10/18 08:12:13 AM,35.832,39.797,,,
7119,06/10/18 08:17:13 AM,36.021,39.071,,,
7120,06/10/18 08:22:13 AM,35.859,39.867,,,
7121,06/10/18 08:27:13 AM,35.591,39.738,,,
7122,06/10/18 08:32:13 AM,35.564,39.633,,,
7123,06/10/18 08:37:13 AM,35.967,38.895,,,
7124,06/10/18 08:42:13 AM,35.994,38.389,,,
7125,06/10/18 08:47:13 AM,35.698,38.665,,,
7126,06/10/18 08:52:13 AM,35.698,38.495,,,
7127,06/10/18 08:57:13 AM,35.137,39.454,,,
7128,06/10/18 09:02:13 AM,34.792,40.599,,,
7129,06/10/18 09:07:13 AM,35.164,38.136,,,
7130,06/10/18 09:12:13 AM,35.618,38.385,,,
7131,06/10/18 09:17:13 AM,35.886,37.528,,,
7132,06/10/18 09:22:13 AM,36.182,36.704,,,
7133,06/10/18 09:27:13 AM,37.051,35.587,,,
7134,06/10/18 09:32:13 AM,38.097,34.133,,,
7135,06/10/18 09:37:13 AM,37.848,34.007,,,
7136,06/10/18 09:42:13 AM,37.572,34.189,,,
7137,06/10/18 09:47:13 AM,37.903,33.873,,,
7138,06/10/18 09:52:13 AM,38.097,34.306,,,
7139,06/10/18 09:57:13 AM,37.655,34.369,,,
7140,06/10/18 10:02:13 AM,37.682,33.992,,,
7141,06/10/18 10:07:13 AM,37.959,34.397,,,
7142,06/10/18 10:12:13 AM,38.236,34.249,,,
7143,06/10/18 10:17:13 AM,38.626,34.215,,,
7144,06/10/18 10:22:13 AM,38.710,33.599,,,
7145,06/10/18 10:27:13 AM,38.878,33.128,,,
7146,06/10/18 10:32:13 AM,38.459,33.681,,,
7147,06/10/18 10:37:13 AM,38.347,33.913,,,
7148,06/10/18 10:42:13 AM,38.878,34.030,,,
7149,06/10/18 10:47:13 AM,38.180,33.864,,,
7150,06/10/18 10:52:13 AM,39.103,32.939,,,
7151,06/10/18 10:57:13 AM,39.159,32.457,,,
7152,06/10/18 11:02:13 AM,39.925,32.173,,,
7153,06/10/18 11:07:13 AM,39.839,31.817,,,
7154,06/10/18 11:12:13 AM,39.925,31.964,,,
7155,06/10/18 11:17:13 AM,39.555,32.630,,,
7156,06/10/18 11:22:13 AM,40.498,31.102,,,
7157,06/10/18 11:27:13 AM,40.960,30.226,,,
7158,06/10/18 11:32:13 AM,41.047,29.952,,,
7159,06/10/18 11:37:13 AM,41.309,30.149,,,
7160,06/10/18 11:42:13 AM,41.777,28.703,,,
7161,06/10/18 11:47:13 AM,41.309,29.409,,,
7162,06/10/18 11:52:13 AM,41.601,30.278,,,
7163,06/10/18 11:57:13 AM,41.748,29.655,,,
7164,06/10/18 12:02:13 PM,42.397,28.644,,,
7165,06/10/18 12:07:13 PM,42.190,28.132,,,
7166,06/10/18 12:12:13 PM,41.748,29.761,,,
7167,06/10/18 12:17:13 PM,41.542,30.097,,,
7168,06/10/18 12:22:13 PM,41.718,28.663,,,
7169,06/10/18 12:27:13 PM,42.160,28.909,,,
7170,06/10/18 12:32:13 PM,42.101,29.223,,,
7171,06/10/18 12:37:13 PM,42.845,27.435,,,
7172,06/10/18 12:42:13 PM,42.487,28.083,,,
7173,06/10/18 12:47:13 PM,42.725,27.390,,,
7174,06/10/18 12:52:13 PM,42.546,28.088,,,
7175,06/10/18 12:57:13 PM,42.695,27.175,,,
7176,06/10/18 01:02:13 PM,43.507,28.089,,,
7177,06/10/18 01:07:13 PM,43.025,27.092,,,
7178,06/10/18 01:12:13 PM,42.725,26.143,,,
7179,06/10/18 01:17:13 PM,42.965,26.767,,,
7180,06/10/18 01:22:13 PM,43.326,26.078,,,
7181,06/10/18 01:27:13 PM,42.755,26.965,,,
7182,06/10/18 01:32:13 PM,43.780,26.361,,,
7183,06/10/18 01:37:13 PM,43.963,25.478,,,
7184,06/10/18 01:42:13 PM,43.326,26.042,,,
7185,06/10/18 01:47:13 PM,43.780,24.963,,,
7186,06/10/18 01:52:13 PM,43.568,25.522,,,
7187,06/10/18 01:57:13 PM,44.670,24.376,,,
7188,06/10/18 02:02:13 PM,43.841,25.111,,,
7189,06/10/18 02:07:13 PM,43.628,24.666,,,
7190,06/10/18 02:12:13 PM,43.477,25.624,,,
7191,06/10/18 02:17:13 PM,42.965,25.981,,,
7192,06/10/18 02:22:13 PM,42.576,26.239,,,
7193,06/10/18 02:27:13 PM,43.477,24.978,,,
7194,06/10/18 02:32:13 PM,42.905,25.262,,,
7195,06/10/18 02:37:13 PM,43.477,25.373,,,
7196,06/10/18 02:42:13 PM,43.477,25.946,,,
7197,06/10/18 02:47:13 PM,44.055,24.730,,,
7198,06/10/18 02:52:13 PM,43.598,25.668,,,
7199,06/10/18 02:57:13 PM,43.780,26.110,,,
7200,06/10/18 03:02:13 PM,44.085,25.415,,,
7201,06/10/18 03:07:13 PM,43.628,26.243,,,
7202,06/10/18 03:12:13 PM,42.665,25.674,,,
7203,06/10/18 03:17:13 PM,43.295,24.930,,,
7204,06/10/18 03:22:13 PM,43.265,25.573,,,
7205,06/10/18 03:27:13 PM,42.606,26.527,,,
7206,06/10/18 03:32:13 PM,43.326,25.792,,,
7207,06/10/18 03:37:13 PM,42.665,26.103,,,
7208,06/10/18 03:42:13 PM,42.665,26.210,,,
7209,06/10/18 03:47:13 PM,42.695,24.818,,,
7210,06/10/18 03:52:13 PM,42.516,26.805,,,
7211,06/10/18 03:57:13 PM,42.072,27.022,,,
7212,06/10/18 04:02:13 PM,42.131,26.849,,,
7213,06/10/18 04:07:13 PM,42.457,25.481,,,
7214,06/10/18 04:12:13 PM,42.457,26.124,,,
7215,06/10/18 04:17:13 PM,42.397,26.155,,,
7216,06/10/18 04:22:13 PM,41.954,26.088,,,
7217,06/10/18 04:27:13 PM,42.131,27.666,,,
7218,06/10/18 04:32:13 PM,42.101,26.633,,,
7219,06/10/18 04:37:13 PM,42.308,27.360,,,
7220,06/10/18 04:42:13 PM,41.250,28.698,,,
7221,06/10/18 04:47:13 PM,41.630,28.656,,,
7222,06/10/18 04:52:13 PM,40.989,29.384,,,
7223,06/10/18 04:57:13 PM,41.309,28.278,,,
7224,06/10/18 05:02:13 PM,41.309,28.773,,,
7225,06/10/18 05:07:13 PM,40.902,28.954,,,
7226,06/10/18 05:12:13 PM,41.221,29.437,,,
7227,06/10/18 05:17:13 PM,40.670,30.379,,,
7228,06/10/18 05:22:13 PM,40.613,30.409,,,
7229,06/10/18 05:27:13 PM,40.613,31.252,,,
7230,06/10/18 05:32:13 PM,40.296,30.735,,,
7231,06/10/18 05:37:13 PM,40.067,30.821,,,
7232,06/10/18 05:42:13 PM,40.067,30.225,,,
7233,06/10/18 05:47:13 PM,40.555,31.037,,,
7234,06/10/18 05:52:13 PM,39.868,31.819,,,
7235,06/10/18 05:57:13 PM,39.527,32.419,,,
7236,06/10/18 06:02:13 PM,39.498,33.043,,,
7237,06/10/18 06:07:13 PM,39.385,32.650,,,
7238,06/10/18 06:12:13 PM,39.300,32.852,,,
7239,06/10/18 06:17:13 PM,39.216,31.450,,,
7240,06/10/18 06:22:13 PM,39.131,31.409,,,
7241,06/10/18 06:27:13 PM,38.264,31.650,,,
7242,06/10/18 06:32:13 PM,37.820,32.064,,,
7243,06/10/18 06:37:13 PM,37.545,32.284,,,
7244,06/10/18 06:42:13 PM,37.848,32.761,,,
7245,06/10/18 06:47:13 PM,37.188,35.153,,,
7246,06/10/18 06:52:13 PM,36.670,36.100,,,
7247,06/10/18 06:57:13 PM,36.724,36.345,,,
7248,06/10/18 07:02:13 PM,36.588,36.640,,,
7249,06/10/18 07:07:13 PM,36.507,37.179,,,
7250,06/10/18 07:12:13 PM,36.480,37.449,,,
7251,06/10/18 07:17:13 PM,36.507,36.837,,,
7252,06/10/18 07:22:13 PM,36.616,36.814,,,
7253,06/10/18 07:27:13 PM,36.588,37.187,,,
7254,06/10/18 07:32:13 PM,36.318,39.135,,,
7255,06/10/18 07:37:13 PM,35.940,40.315,,,
7256,06/10/18 07:42:13 PM,35.377,41.671,,,
7257,06/10/18 07:47:13 PM,34.765,43.279,,,
7258,06/10/18 07:52:13 PM,34.237,44.718,,,
7259,06/10/18 07:57:13 PM,34.898,44.062,,,
7260,06/10/18 08:02:13 PM,36.021,42.950,,,
7261,06/10/18 08:07:13 PM,36.291,42.913,,,
7262,06/10/18 08:12:13 PM,35.994,43.316,,,
7263,06/10/18 08:17:13 PM,35.967,43.380,,,
7264,06/10/18 08:22:13 PM,35.618,44.378,,,
7265,06/10/18 08:27:13 PM,35.111,45.551,,,
7266,06/10/18 08:32:13 PM,35.111,45.285,,,
7267,06/10/18 08:37:13 PM,34.395,47.418,,,
7268,06/10/18 08:42:13 PM,34.580,47.045,,,
7269,06/10/18 08:47:13 PM,34.237,48.386,,,
7270,06/10/18 08:52:13 PM,33.974,49.174,,,
7271,06/10/18 08:57:13 PM,33.739,50.092,,,
7272,06/10/18 09:02:13 PM,33.373,50.860,,,
7273,06/10/18 09:07:13 PM,33.686,50.836,,,
7274,06/10/18 09:12:13 PM,33.896,50.537,,,
7275,06/10/18 09:17:13 PM,33.608,51.606,,,
7276,06/10/18 09:22:13 PM,33.295,52.473,,,
7277,06/10/18 09:27:13 PM,33.373,52.710,,,
7278,06/10/18 09:32:13 PM,33.087,53.834,,,
7279,06/10/18 09:37:13 PM,32.906,54.291,,,
7280,06/10/18 09:42:13 PM,33.087,54.027,,,
7281,06/10/18 09:47:13 PM,32.750,55.201,,,
7282,06/10/18 09:52:13 PM,32.673,55.382,,,
7283,06/10/18 09:57:13 PM,32.828,54.891,,,
7284,06/10/18 10:02:13 PM,32.518,55.680,,,
7285,06/10/18 10:07:13 PM,32.880,54.834,,,
7286,06/10/18 10:12:13 PM,33.165,53.877,,,
7287,06/10/18 10:17:13 PM,32.518,56.319,,,
7288,06/10/18 10:22:13 PM,32.595,56.075,,,
7289,06/10/18 10:27:13 PM,32.724,55.582,,,
7290,06/10/18 10:32:13 PM,32.389,56.365,,,
7291,06/10/18 10:37:13 PM,32.724,55.774,,,
7292,06/10/18 10:42:13 PM,33.009,54.595,,,
7293,06/10/18 10:47:13 PM,32.415,56.751,,,
7294,06/10/18 10:52:13 PM,32.544,56.227,,,
7295,06/10/18 10:57:13 PM,32.828,55.468,,,
7296,06/10/18 11:02:13 PM,32.724,55.710,,,
7297,06/10/18 11:07:13 PM,32.260,57.015,,,
7298,06/10/18 11:12:13 PM,32.518,56.511,,,
7299,06/10/18 11:17:13 PM,32.595,56.490,,,
7300,06/10/18 11:22:13 PM,32.802,55.593,,,
7301,06/10/18 11:27:13 PM,32.906,55.255,,,
7302,06/10/18 11:32:13 PM,32.854,55.504,,,
7303,06/10/18 11:37:13 PM,32.802,55.849,,,
7304,06/10/18 11:42:13 PM,32.673,55.830,,,
7305,06/10/18 11:47:13 PM,32.621,55.887,,,
7306,06/10/18 11:52:13 PM,32.595,55.979,,,
7307,06/10/18 11:57:13 PM,32.647,56.114,,,
7308,06/11/18 12:02:13 AM,32.621,56.079,,,
7309,06/11/18 12:07:13 AM,32.595,56.203,,,
7310,06/11/18 12:12:13 AM,32.569,56.327,,,
7311,06/11/18 12:17:13 AM,32.544,56.355,,,
7312,06/11/18 12:22:13 AM,32.492,56.571,,,
7313,06/11/18 12:27:13 AM,32.440,57.010,,,
7314,06/11/18 12:32:13 AM,32.466,56.854,,,
7315,06/11/18 12:37:13 AM,32.363,57.253,,,
7316,06/11/18 12:42:13 AM,32.286,57.432,,,
7317,06/11/18 12:47:13 AM,32.260,57.365,,,
7318,06/11/18 12:52:13 AM,32.183,57.608,,,
7319,06/11/18 12:57:13 AM,32.209,57.612,,,
7320,06/11/18 01:02:13 AM,32.157,57.953,,,
7321,06/11/18 01:07:13 AM,32.234,57.425,,,
7322,06/11/18 01:12:13 AM,32.234,57.488,,,
7323,06/11/18 01:17:13 AM,32.209,57.580,,,
7324,06/11/18 01:22:13 AM,32.234,57.870,,,
7325,06/11/18 01:27:13 AM,32.260,57.460,,,
7326,06/11/18 01:32:13 AM,32.157,57.699,,,
7327,06/11/18 01:37:13 AM,32.029,58.410,,,
7328,06/11/18 01:42:13 AM,32.055,58.002,,,
7329,06/11/18 01:47:13 AM,31.901,58.390,,,
7330,06/11/18 01:52:13 AM,31.901,58.295,,,
7331,06/11/18 01:57:13 AM,31.875,58.450,,,
7332,06/11/18 02:02:13 AM,31.798,58.502,,,
7333,06/11/18 02:07:13 AM,31.747,58.589,,,
7334,06/11/18 02:12:13 AM,31.670,58.925,,,
7335,06/11/18 02:17:13 AM,31.594,59.166,,,
7336,06/11/18 02:22:13 AM,31.441,59.584,,,
7337,06/11/18 02:27:13 AM,31.390,59.985,,,
7338,06/11/18 02:32:13 AM,31.313,60.727,,,
7339,06/11/18 02:37:13 AM,31.415,59.926,,,
7340,06/11/18 02:42:13 AM,31.441,59.867,,,
7341,06/11/18 02:47:13 AM,31.364,60.264,,,
7342,06/11/18 02:52:13 AM,31.288,60.503,,,
7343,06/11/18 02:57:13 AM,31.390,59.828,,,
7344,06/11/18 03:02:13 AM,31.390,59.639,,,
7345,06/11/18 03:07:13 AM,31.415,58.697,,,
7346,06/11/18 03:12:13 AM,31.313,59.501,,,
7347,06/11/18 03:17:13 AM,31.313,58.871,,,
7348,06/11/18 03:22:13 AM,31.237,59.269,,,
7349,06/11/18 03:27:13 AM,31.237,59.332,,,
7350,06/11/18 03:32:13 AM,31.186,59.104,,,
7351,06/11/18 03:37:13 AM,31.034,59.679,,,
7352,06/11/18 03:42:13 AM,30.957,60.075,,,
7353,06/11/18 03:47:13 AM,31.059,59.588,,,
7354,06/11/18 03:52:13 AM,31.059,59.777,,,
7355,06/11/18 03:57:13 AM,30.907,60.287,,,
7356,06/11/18 04:02:13 AM,30.199,62.797,,,
7357,06/11/18 04:07:13 AM,30.249,61.778,,,
7358,06/11/18 04:12:13 AM,30.300,61.475,,,
7359,06/11/18 04:17:13 AM,30.476,60.690,,,
7360,06/11/18 04:22:13 AM,30.603,60.209,,,
7361,06/11/18 04:27:13 AM,30.704,60.099,,,
7362,06/11/18 04:32:13 AM,30.831,59.522,,,
7363,06/11/18 04:37:13 AM,30.755,59.447,,,
7364,06/11/18 04:42:13 AM,30.073,62.062,,,
7365,06/11/18 04:47:13 AM,30.123,61.634,,,
7366,06/11/18 04:52:13 AM,30.375,60.706,,,
7367,06/11/18 04:57:13 AM,30.502,60.444,,,
7368,06/11/18 05:02:13 AM,29.822,62.860,,,
7369,06/11/18 05:07:13 AM,29.772,62.386,,,
7370,06/11/18 05:12:13 AM,30.098,61.068,,,
7371,06/11/18 05:17:13 AM,30.325,60.604,,,
7372,06/11/18 05:22:13 AM,29.922,61.944,,,
7373,06/11/18 05:27:13 AM,29.346,63.617,,,
7374,06/11/18 05:32:13 AM,29.646,62.645,,,
7375,06/11/18 05:37:13 AM,29.296,63.949,,,
7376,06/11/18 05:42:13 AM,29.047,64.861,,,
7377,06/11/18 05:47:13 AM,29.246,64.526,,,
7378,06/11/18 05:52:13 AM,29.022,65.716,,,
7379,06/11/18 05:57:13 AM,28.301,66.509,,,
7380,06/11/18 06:02:13 AM,27.216,69.466,,,
7381,06/11/18 06:07:13 AM,26.188,73.002,,,
7382,06/11/18 06:12:13 AM,25.701,74.793,,,
7383,06/11/18 06:17:13 AM,25.433,75.911,,,
7384,06/11/18 06:22:13 AM,25.409,75.994,,,
7385,06/11/18 06:27:13 AM,25.555,75.994,,,
7386,06/11/18 06:32:13 AM,25.725,75.911,,,
7387,06/11/18 06:37:13 AM,26.163,74.561,,,
7388,06/11/18 06:42:13 AM,26.676,72.918,,,
7389,06/11/18 06:47:13 AM,27.019,71.734,,,
7390,06/11/18 06:52:13 AM,27.511,70.180,,,
7391,06/11/18 06:57:13 AM,28.748,66.647,,,
7392,06/11/18 07:02:13 AM,29.022,65.532,,,
7393,06/11/18 07:07:13 AM,29.371,64.208,,,
7394,06/11/18 07:12:13 AM,30.073,61.999,,,
7395,06/11/18 07:17:13 AM,30.073,62.466,,,
7396,06/11/18 07:22:13 AM,30.729,59.852,,,
7397,06/11/18 07:27:13 AM,30.983,59.671,,,
7398,06/11/18 07:32:13 AM,31.441,57.657,,,
7399,06/11/18 07:37:13 AM,32.337,55.206,,,
7400,06/11/18 07:42:13 AM,32.518,54.334,,,
7401,06/11/18 07:47:13 AM,33.243,52.498,,,
7402,06/11/18 07:52:13 AM,33.477,52.789,,,
7403,06/11/18 07:57:13 AM,33.974,51.069,,,
7404,06/11/18 08:02:13 AM,34.369,49.453,,,
7405,06/11/18 08:07:13 AM,34.211,51.621,,,
7406,06/11/18 08:12:13 AM,34.422,49.886,,,
7407,06/11/18 08:17:13 AM,35.564,48.057,,,
7408,06/11/18 08:22:13 AM,35.725,47.713,,,
7409,06/11/18 08:27:13 AM,35.537,47.558,,,
7410,06/11/18 08:32:13 AM,35.913,47.007,,,
7411,06/11/18 08:37:13 AM,35.350,48.129,,,
7412,06/11/18 08:42:13 AM,35.404,46.780,,,
7413,06/11/18 08:47:13 AM,34.765,49.077,,,
7414,06/11/18 08:52:13 AM,35.057,47.598,,,
7415,06/11/18 08:57:13 AM,35.057,47.895,,,
7416,06/11/18 09:02:13 AM,34.978,46.861,,,
7417,06/11/18 09:07:13 AM,35.859,45.606,,,
7418,06/11/18 09:12:13 AM,34.978,47.060,,,
7419,06/11/18 09:17:13 AM,34.951,47.023,,,
7420,06/11/18 09:22:13 AM,36.155,44.673,,,
7421,06/11/18 09:27:13 AM,37.161,41.931,,,
7422,06/11/18 09:32:13 AM,37.079,41.922,,,
7423,06/11/18 09:37:13 AM,38.208,39.498,,,
7424,06/11/18 09:42:13 AM,38.208,39.804,,,
7425,06/11/18 09:47:13 AM,39.159,37.437,,,
7426,06/11/18 09:52:13 AM,39.187,40.995,,,
7427,06/11/18 09:57:13 AM,38.906,40.285,,,
7428,06/11/18 10:02:13 AM,39.272,40.528,,,
7429,06/11/18 10:07:13 AM,39.896,39.362,,,
7430,06/11/18 10:12:13 AM,39.697,38.691,,,
7431,06/11/18 10:17:13 AM,38.990,39.578,,,
7432,06/11/18 10:22:13 AM,39.413,39.860,,,
7433,06/11/18 10:27:13 AM,39.470,39.422,,,
7434,06/11/18 10:32:13 AM,39.019,39.410,,,
7435,06/11/18 10:37:13 AM,38.794,39.865,,,
7436,06/11/18 10:42:13 AM,38.878,39.361,,,
7437,06/11/18 10:47:13 AM,38.431,41.865,,,
7438,06/11/18 10:52:13 AM,38.403,41.693,,,
7439,06/11/18 10:57:13 AM,38.570,45.924,,,
7440,06/11/18 11:02:13 AM,39.187,40.042,,,
7441,06/11/18 11:07:13 AM,40.039,39.103,,,
7442,06/11/18 11:12:13 AM,39.555,39.601,,,
7443,06/11/18 11:17:13 AM,40.010,37.244,,,
7444,06/11/18 11:22:13 AM,39.103,38.803,,,
7445,06/11/18 11:27:13 AM,39.697,37.489,,,
7446,06/11/18 11:32:13 AM,39.982,37.069,,,
7447,06/11/18 11:37:13 AM,39.583,39.399,,,
7448,06/11/18 11:42:13 AM,40.067,37.800,,,
7449,06/11/18 11:47:13 AM,40.411,35.832,,,
7450,06/11/18 11:52:13 AM,40.383,35.518,,,
7451,06/11/18 11:57:13 AM,40.699,38.791,,,
7452,06/11/18 12:02:13 PM,39.868,37.643,,,
7453,06/11/18 12:07:13 PM,39.640,36.657,,,
7454,06/11/18 12:12:13 PM,40.555,35.499,,,
7455,06/11/18 12:17:13 PM,40.411,37.386,,,
7456,06/11/18 12:22:13 PM,40.268,35.611,,,
7457,06/11/18 12:27:13 PM,40.239,36.714,,,
7458,06/11/18 12:32:13 PM,40.555,35.256,,,
7459,06/11/18 12:37:13 PM,40.555,35.533,,,
7460,06/11/18 12:42:13 PM,40.383,34.963,,,
7461,06/11/18 12:47:13 PM,39.782,35.497,,,
7462,06/11/18 12:52:13 PM,39.583,35.132,,,
7463,06/11/18 12:57:13 PM,39.839,36.504,,,
7464,06/11/18 01:02:13 PM,39.839,35.121,,,
7465,06/11/18 01:07:13 PM,39.244,34.686,,,
7466,06/11/18 01:12:13 PM,39.640,34.306,,,
7467,06/11/18 01:17:13 PM,39.982,33.781,,,
7468,06/11/18 01:22:13 PM,40.268,36.890,,,
7469,06/11/18 01:27:13 PM,40.498,33.826,,,
7470,06/11/18 01:32:13 PM,40.411,34.236,,,
7471,06/11/18 01:37:13 PM,40.584,33.695,,,
7472,06/11/18 01:42:13 PM,40.354,34.821,,,
7473,06/11/18 01:47:13 PM,40.325,34.715,,,
7474,06/11/18 01:52:13 PM,41.250,31.936,,,
7475,06/11/18 01:57:13 PM,40.699,31.609,,,
7476,06/11/18 02:02:13 PM,41.134,33.045,,,
7477,06/11/18 02:07:13 PM,41.076,33.250,,,
7478,06/11/18 02:12:13 PM,41.018,33.594,,,
7479,06/11/18 02:17:13 PM,41.718,33.585,,,
7480,06/11/18 02:22:13 PM,41.425,35.579,,,
7481,06/11/18 02:27:13 PM,41.601,32.246,,,
7482,06/11/18 02:32:13 PM,42.013,32.911,,,
7483,06/11/18 02:37:13 PM,41.924,30.374,,,
7484,06/11/18 02:42:13 PM,41.660,31.724,,,
7485,06/11/18 02:47:13 PM,41.630,31.476,,,
7486,06/11/18 02:52:13 PM,41.047,33.177,,,
7487,06/11/18 02:57:13 PM,40.642,33.107,,,
7488,06/11/18 03:02:13 PM,40.902,32.326,,,
7489,06/11/18 03:07:13 PM,41.484,32.796,,,
7490,06/11/18 03:12:13 PM,40.498,33.269,,,
7491,06/11/18 03:17:13 PM,40.526,33.446,,,
7492,06/11/18 03:22:13 PM,41.105,33.322,,,
7493,06/11/18 03:27:13 PM,40.757,33.640,,,
7494,06/11/18 03:32:13 PM,40.902,33.235,,,
7495,06/11/18 03:37:13 PM,40.815,33.297,,,
7496,06/11/18 03:42:13 PM,41.018,33.594,,,
7497,06/11/18 03:47:13 PM,41.018,32.616,,,
7498,06/11/18 03:52:13 PM,41.425,33.001,,,
7499,06/11/18 03:57:13 PM,40.469,33.511,,,
7500,06/11/18 04:02:13 PM,40.786,33.259,,,
7501,06/11/18 04:07:13 PM,40.902,34.350,,,
7502,06/11/18 04:12:13 PM,41.425,33.350,,,
7503,06/11/18 04:17:13 PM,41.047,32.409,,,
7504,06/11/18 04:22:13 PM,41.076,32.411,,,
7505,06/11/18 04:27:13 PM,40.584,33.207,,,
7506,06/11/18 04:32:13 PM,40.757,31.684,,,
7507,06/11/18 04:37:13 PM,40.989,32.054,,,
7508,06/11/18 04:42:13 PM,40.584,32.404,,,
7509,06/11/18 04:47:13 PM,40.584,32.858,,,
7510,06/11/18 04:52:13 PM,40.728,32.032,,,
7511,06/11/18 04:57:13 PM,40.296,33.217,,,
7512,06/11/18 05:02:13 PM,40.067,34.205,,,
7513,06/11/18 05:07:13 PM,40.125,34.037,,,
7514,06/11/18 05:12:13 PM,40.354,31.895,,,
7515,06/11/18 05:17:13 PM,40.786,31.967,,,
7516,06/11/18 05:22:13 PM,41.047,32.793,,,
7517,06/11/18 05:27:13 PM,40.325,33.533,,,
7518,06/11/18 05:32:13 PM,39.925,34.019,,,
7519,06/11/18 05:37:13 PM,40.067,34.483,,,
7520,06/11/18 05:42:13 PM,39.470,34.360,,,
7521,06/11/18 05:47:13 PM,38.934,35.211,,,
7522,06/11/18 05:52:13 PM,38.822,35.684,,,
7523,06/11/18 05:57:13 PM,38.822,35.339,,,
7524,06/11/18 06:02:13 PM,39.272,35.726,,,
7525,06/11/18 06:07:13 PM,39.019,35.115,,,
7526,06/11/18 06:12:13 PM,38.850,35.962,,,
7527,06/11/18 06:17:13 PM,38.598,35.594,,,
7528,06/11/18 06:22:13 PM,38.459,36.132,,,
7529,06/11/18 06:27:13 PM,38.486,35.962,,,
7530,06/11/18 06:32:13 PM,38.042,37.465,,,
7531,06/11/18 06:37:13 PM,37.572,37.967,,,
7532,06/11/18 06:42:13 PM,37.407,38.257,,,
7533,06/11/18 06:47:13 PM,37.572,39.228,,,
7534,06/11/18 06:52:13 PM,37.435,38.738,,,
7535,06/11/18 06:57:13 PM,37.106,39.385,,,
7536,06/11/18 07:02:13 PM,36.534,40.242,,,
7537,06/11/18 07:07:13 PM,36.453,40.707,,,
7538,06/11/18 07:12:13 PM,36.075,41.814,,,
7539,06/11/18 07:17:13 PM,35.431,42.818,,,
7540,06/11/18 07:22:13 PM,35.940,44.481,,,
7541,06/11/18 07:27:13 PM,35.913,44.010,,,
7542,06/11/18 07:32:13 PM,35.270,46.201,,,
7543,06/11/18 07:37:13 PM,34.845,46.481,,,
7544,06/11/18 07:42:13 PM,34.422,46.827,,,
7545,06/11/18 07:47:13 PM,34.132,47.452,,,
7546,06/11/18 07:52:13 PM,34.765,49.274,,,
7547,06/11/18 07:57:13 PM,35.591,46.670,,,
7548,06/11/18 08:02:13 PM,36.129,44.302,,,
7549,06/11/18 08:07:13 PM,35.779,45.563,,,
7550,06/11/18 08:12:13 PM,35.671,47.574,,,
7551,06/11/18 08:17:13 PM,35.779,45.596,,,
7552,06/11/18 08:22:13 PM,35.270,47.987,,,
7553,06/11/18 08:27:13 PM,35.297,47.661,,,
7554,06/11/18 08:32:13 PM,35.324,47.466,,,
7555,06/11/18 08:37:13 PM,34.898,48.699,,,
7556,06/11/18 08:42:13 PM,35.084,47.700,,,
7557,06/11/18 08:47:13 PM,34.845,48.265,,,
7558,06/11/18 08:52:13 PM,34.659,48.932,,,
7559,06/11/18 08:57:13 PM,34.845,48.857,,,
7560,06/11/18 09:02:13 PM,34.237,51.397,,,
7561,06/11/18 09:07:13 PM,34.053,51.340,,,
7562,06/11/18 09:12:13 PM,34.079,50.920,,,
7563,06/11/18 09:17:13 PM,33.843,52.320,,,
7564,06/11/18 09:22:13 PM,34.053,50.819,,,
7565,06/11/18 09:27:13 PM,33.791,52.021,,,
7566,06/11/18 09:32:13 PM,33.765,52.828,,,
7567,06/11/18 09:37:13 PM,34.106,51.705,,,
7568,06/11/18 09:42:13 PM,33.817,53.288,,,
7569,06/11/18 09:47:13 PM,33.791,52.410,,,
7570,06/11/18 09:52:13 PM,33.896,52.878,,,
7571,06/11/18 09:57:13 PM,33.556,55.925,,,
